"","Fecha","Pesos por dólar"
"7954",2013-08-23,13.1424
"7955",2013-08-24,13.1486
"7956",2013-08-25,13.1486
"7957",2013-08-26,13.1486
"7958",2013-08-27,12.9979
"7959",2013-08-28,13.109
"7960",2013-08-29,13.3366
"7961",2013-08-30,13.2539
"7962",2013-08-31,13.3104
"7963",2013-09-01,13.3104
"7964",2013-09-02,13.3104
"7965",2013-09-03,13.3415
"7966",2013-09-04,13.307
"7967",2013-09-05,13.4394
"7968",2013-09-06,13.3065
"7969",2013-09-07,13.4079
"7970",2013-09-08,13.4079
"7971",2013-09-09,13.4079
"7972",2013-09-10,13.2413
"7973",2013-09-11,13.1471
"7974",2013-09-12,13.1119
"7975",2013-09-13,13.0938
"7976",2013-09-14,13.0854
"7977",2013-09-15,13.0854
"7978",2013-09-16,13.0854
"7979",2013-09-17,13.0854
"7980",2013-09-18,13.054
"7981",2013-09-19,12.9241
"7982",2013-09-20,12.9687
"7983",2013-09-21,12.7179
"7984",2013-09-22,12.7179
"7985",2013-09-23,12.7179
"7986",2013-09-24,12.7685
"7987",2013-09-25,12.7846
"7988",2013-09-26,12.8754
"7989",2013-09-27,12.953
"7990",2013-09-28,13.0119
"7991",2013-09-29,13.0119
"7992",2013-09-30,13.0119
"7993",2013-10-01,13.145
"7994",2013-10-02,13.1747
"7995",2013-10-03,13.1294
"7996",2013-10-04,13.1593
"7997",2013-10-05,13.2663
"7998",2013-10-06,13.2663
"7999",2013-10-07,13.2663
"8000",2013-10-08,13.0976
"8001",2013-10-09,13.0959
"8002",2013-10-10,13.1417
"8003",2013-10-11,13.2126
"8004",2013-10-12,13.0913
"8005",2013-10-13,13.0913
"8006",2013-10-14,13.0913
"8007",2013-10-15,13.0514
"8008",2013-10-16,13.0492
"8009",2013-10-17,12.9725
"8010",2013-10-18,12.8816
"8011",2013-10-19,12.7717
"8012",2013-10-20,12.7717
"8013",2013-10-21,12.7717
"8014",2013-10-22,12.7988
"8015",2013-10-23,12.9314
"8016",2013-10-24,12.8713
"8017",2013-10-25,12.9433
"8018",2013-10-26,12.9916
"8019",2013-10-27,12.9916
"8020",2013-10-28,12.9916
"8021",2013-10-29,12.8693
"8022",2013-10-30,12.8948
"8023",2013-10-31,12.8903
"8024",2013-11-01,12.864
"8025",2013-11-02,13.0067
"8026",2013-11-03,13.0067
"8027",2013-11-04,13.0067
"8028",2013-11-05,13.0789
"8029",2013-11-06,12.9869
"8030",2013-11-07,13.1341
"8031",2013-11-08,13.1388
"8032",2013-11-09,13.1912
"8033",2013-11-10,13.1912
"8034",2013-11-11,13.1912
"8035",2013-11-12,13.2412
"8036",2013-11-13,13.2314
"8037",2013-11-14,13.1879
"8038",2013-11-15,13.103
"8039",2013-11-16,13.0173
"8040",2013-11-17,13.0173
"8041",2013-11-18,13.0173
"8042",2013-11-19,13.0173
"8043",2013-11-20,12.9524
"8044",2013-11-21,12.8869
"8045",2013-11-22,12.9697
"8046",2013-11-23,13.0617
"8047",2013-11-24,13.0617
"8048",2013-11-25,13.0617
"8049",2013-11-26,13.0223
"8050",2013-11-27,13.0267
"8051",2013-11-28,13.0745
"8052",2013-11-29,13.0925
"8053",2013-11-30,13.0836
"8054",2013-12-01,13.0836
"8055",2013-12-02,13.0836
"8056",2013-12-03,13.1101
"8057",2013-12-04,13.2041
"8058",2013-12-05,13.2372
"8059",2013-12-06,13.0826
"8060",2013-12-07,13.0057
"8061",2013-12-08,13.0057
"8062",2013-12-09,13.0057
"8063",2013-12-10,12.9299
"8064",2013-12-11,12.8612
"8065",2013-12-12,12.8574
"8066",2013-12-13,12.8574
"8067",2013-12-14,12.9342
"8068",2013-12-15,12.9342
"8069",2013-12-16,12.9342
"8070",2013-12-17,12.9515
"8071",2013-12-18,12.9439
"8072",2013-12-19,12.9575
"8073",2013-12-20,12.9937
"8074",2013-12-21,12.973
"8075",2013-12-22,12.973
"8076",2013-12-23,12.973
"8077",2013-12-24,12.9574
"8078",2013-12-25,12.961
"8079",2013-12-26,12.961
"8080",2013-12-27,13.02
"8081",2013-12-28,13.0547
"8082",2013-12-29,13.0547
"8083",2013-12-30,13.0547
"8084",2013-12-31,13.0765
"8085",2014-01-01,13.0652
"8086",2014-01-02,13.0652
"8087",2014-01-03,13.0843
"8088",2014-01-04,13.1011
"8089",2014-01-05,13.1011
"8090",2014-01-06,13.1011
"8091",2014-01-07,13.0911
"8092",2014-01-08,13.0905
"8093",2014-01-09,13.0337
"8094",2014-01-10,13.0846
"8095",2014-01-11,13.1403
"8096",2014-01-12,13.1403
"8097",2014-01-13,13.1403
"8098",2014-01-14,13.0065
"8099",2014-01-15,12.9889
"8100",2014-01-16,13.0956
"8101",2014-01-17,13.1689
"8102",2014-01-18,13.2907
"8103",2014-01-19,13.2907
"8104",2014-01-20,13.2907
"8105",2014-01-21,13.2737
"8106",2014-01-22,13.242
"8107",2014-01-23,13.2984
"8108",2014-01-24,13.3194
"8109",2014-01-25,13.3722
"8110",2014-01-26,13.3722
"8111",2014-01-27,13.3722
"8112",2014-01-28,13.493
"8113",2014-01-29,13.4408
"8114",2014-01-30,13.3104
"8115",2014-01-31,13.3671
"8116",2014-02-01,13.3207
"8117",2014-02-02,13.3207
"8118",2014-02-03,13.3207
"8119",2014-02-04,13.3207
"8120",2014-02-05,13.3769
"8121",2014-02-06,13.3928
"8122",2014-02-07,13.3705
"8123",2014-02-08,13.2211
"8124",2014-02-09,13.2211
"8125",2014-02-10,13.2211
"8126",2014-02-11,13.3285
"8127",2014-02-12,13.3134
"8128",2014-02-13,13.2916
"8129",2014-02-14,13.3056
"8130",2014-02-15,13.332
"8131",2014-02-16,13.332
"8132",2014-02-17,13.332
"8133",2014-02-18,13.2477
"8134",2014-02-19,13.1949
"8135",2014-02-20,13.2261
"8136",2014-02-21,13.2714
"8137",2014-02-22,13.2913
"8138",2014-02-23,13.2913
"8139",2014-02-24,13.2913
"8140",2014-02-25,13.2704
"8141",2014-02-26,13.209
"8142",2014-02-27,13.2248
"8143",2014-02-28,13.2992
"8144",2014-03-01,13.3066
"8145",2014-03-02,13.3066
"8146",2014-03-03,13.3066
"8147",2014-03-04,13.2379
"8148",2014-03-05,13.3201
"8149",2014-03-06,13.2752
"8150",2014-03-07,13.2519
"8151",2014-03-08,13.1476
"8152",2014-03-09,13.1476
"8153",2014-03-10,13.1476
"8154",2014-03-11,13.1795
"8155",2014-03-12,13.2248
"8156",2014-03-13,13.243
"8157",2014-03-14,13.2659
"8158",2014-03-15,13.2456
"8159",2014-03-16,13.2456
"8160",2014-03-17,13.2456
"8161",2014-03-18,13.2456
"8162",2014-03-19,13.234
"8163",2014-03-20,13.1675
"8164",2014-03-21,13.1695
"8165",2014-03-22,13.2703
"8166",2014-03-23,13.2703
"8167",2014-03-24,13.2703
"8168",2014-03-25,13.22
"8169",2014-03-26,13.2019
"8170",2014-03-27,13.1349
"8171",2014-03-28,13.1273
"8172",2014-03-29,13.0837
"8173",2014-03-30,13.0837
"8174",2014-03-31,13.0837
"8175",2014-04-01,13.0841
"8176",2014-04-02,13.0549
"8177",2014-04-03,13.0313
"8178",2014-04-04,13.0991
"8179",2014-04-05,13.1324
"8180",2014-04-06,13.1324
"8181",2014-04-07,13.1324
"8182",2014-04-08,13.0345
"8183",2014-04-09,13.0179
"8184",2014-04-10,12.9642
"8185",2014-04-11,13.0604
"8186",2014-04-12,13.0453
"8187",2014-04-13,13.0453
"8188",2014-04-14,13.0453
"8189",2014-04-15,13.0788
"8190",2014-04-16,13.0493
"8191",2014-04-17,13.0986
"8192",2014-04-18,13.0986
"8193",2014-04-19,13.0986
"8194",2014-04-20,13.0986
"8195",2014-04-21,13.0986
"8196",2014-04-22,13.0603
"8197",2014-04-23,13.0413
"8198",2014-04-24,13.0448
"8199",2014-04-25,13.0908
"8200",2014-04-26,13.101
"8201",2014-04-27,13.101
"8202",2014-04-28,13.101
"8203",2014-04-29,13.1371
"8204",2014-04-30,13.1356
"8205",2014-05-01,13.1039
"8206",2014-05-02,13.1039
"8207",2014-05-03,13.0901
"8208",2014-05-04,13.0901
"8209",2014-05-05,13.0901
"8210",2014-05-06,12.9981
"8211",2014-05-07,13.0102
"8212",2014-05-08,13.0129
"8213",2014-05-09,12.9876
"8214",2014-05-10,12.9477
"8215",2014-05-11,12.9477
"8216",2014-05-12,12.9477
"8217",2014-05-13,12.9843
"8218",2014-05-14,12.9534
"8219",2014-05-15,12.9234
"8220",2014-05-16,12.8993
"8221",2014-05-17,12.9755
"8222",2014-05-18,12.9755
"8223",2014-05-19,12.9755
"8224",2014-05-20,12.9193
"8225",2014-05-21,12.8944
"8226",2014-05-22,12.9425
"8227",2014-05-23,12.9132
"8228",2014-05-24,12.8801
"8229",2014-05-25,12.8801
"8230",2014-05-26,12.8801
"8231",2014-05-27,12.8656
"8232",2014-05-28,12.8616
"8233",2014-05-29,12.8772
"8234",2014-05-30,12.866
"8235",2014-05-31,12.8462
"8236",2014-06-01,12.8462
"8237",2014-06-02,12.8462
"8238",2014-06-03,12.8609
"8239",2014-06-04,12.9108
"8240",2014-06-05,12.9447
"8241",2014-06-06,12.9527
"8242",2014-06-07,12.8868
"8243",2014-06-08,12.8868
"8244",2014-06-09,12.8868
"8245",2014-06-10,12.8981
"8246",2014-06-11,12.9912
"8247",2014-06-12,13.0486
"8248",2014-06-13,13.0306
"8249",2014-06-14,12.9815
"8250",2014-06-15,12.9815
"8251",2014-06-16,12.9815
"8252",2014-06-17,13.0164
"8253",2014-06-18,13.0323
"8254",2014-06-19,13.1007
"8255",2014-06-20,13.0672
"8256",2014-06-21,12.9885
"8257",2014-06-22,12.9885
"8258",2014-06-23,12.9885
"8259",2014-06-24,13.0124
"8260",2014-06-25,13.0056
"8261",2014-06-26,13.0218
"8262",2014-06-27,13.0174
"8263",2014-06-28,13.0323
"8264",2014-06-29,13.0323
"8265",2014-06-30,13.0323
"8266",2014-07-01,13.0002
"8267",2014-07-02,12.9712
"8268",2014-07-03,12.9605
"8269",2014-07-04,12.9673
"8270",2014-07-05,12.9829
"8271",2014-07-06,12.9829
"8272",2014-07-07,12.9829
"8273",2014-07-08,12.9768
"8274",2014-07-09,12.9949
"8275",2014-07-10,13.0006
"8276",2014-07-11,12.978
"8277",2014-07-12,13.0015
"8278",2014-07-13,13.0015
"8279",2014-07-14,13.0015
"8280",2014-07-15,12.985
"8281",2014-07-16,12.9755
"8282",2014-07-17,12.9611
"8283",2014-07-18,12.939
"8284",2014-07-19,12.9454
"8285",2014-07-20,12.9454
"8286",2014-07-21,12.9454
"8287",2014-07-22,12.9588
"8288",2014-07-23,12.9751
"8289",2014-07-24,12.9393
"8290",2014-07-25,12.9286
"8291",2014-07-26,12.9572
"8292",2014-07-27,12.9572
"8293",2014-07-28,12.9572
"8294",2014-07-29,12.9445
"8295",2014-07-30,12.9878
"8296",2014-07-31,13.0578
"8297",2014-08-01,13.1357
"8298",2014-08-02,13.2269
"8299",2014-08-03,13.2269
"8300",2014-08-04,13.2269
"8301",2014-08-05,13.1932
"8302",2014-08-06,13.1962
"8303",2014-08-07,13.2716
"8304",2014-08-08,13.258
"8305",2014-08-09,13.2551
"8306",2014-08-10,13.2551
"8307",2014-08-11,13.2551
"8308",2014-08-12,13.236
"8309",2014-08-13,13.1998
"8310",2014-08-14,13.159
"8311",2014-08-15,13.1113
"8312",2014-08-16,13.0717
"8313",2014-08-17,13.0717
"8314",2014-08-18,13.0717
"8315",2014-08-19,13.0748
"8316",2014-08-20,13.0505
"8317",2014-08-21,13.0532
"8318",2014-08-22,13.0814
"8319",2014-08-23,13.0963
"8320",2014-08-24,13.0963
"8321",2014-08-25,13.0963
"8322",2014-08-26,13.1328
"8323",2014-08-27,13.1383
"8324",2014-08-28,13.1059
"8325",2014-08-29,13.0811
"8326",2014-08-30,13.1109
"8327",2014-08-31,13.1109
"8328",2014-09-01,13.1109
"8329",2014-09-02,13.0763
"8330",2014-09-03,13.0833
"8331",2014-09-04,13.1299
"8332",2014-09-05,13.0892
"8333",2014-09-06,13.0959
"8334",2014-09-07,13.0959
"8335",2014-09-08,13.0959
"8336",2014-09-09,13.0788
"8337",2014-09-10,13.0813
"8338",2014-09-11,13.2162
"8339",2014-09-12,13.2144
"8340",2014-09-13,13.2144
"8341",2014-09-14,13.2144
"8342",2014-09-15,13.2144
"8343",2014-09-16,13.2644
"8344",2014-09-17,13.2644
"8345",2014-09-18,13.2223
"8346",2014-09-19,13.1762
"8347",2014-09-20,13.2402
"8348",2014-09-21,13.2402
"8349",2014-09-22,13.2402
"8350",2014-09-23,13.2369
"8351",2014-09-24,13.2566
"8352",2014-09-25,13.2768
"8353",2014-09-26,13.3015
"8354",2014-09-27,13.3848
"8355",2014-09-28,13.3848
"8356",2014-09-29,13.3848
"8357",2014-09-30,13.4541
"8358",2014-10-01,13.4891
"8359",2014-10-02,13.433
"8360",2014-10-03,13.4455
"8361",2014-10-04,13.4026
"8362",2014-10-05,13.4026
"8363",2014-10-06,13.4026
"8364",2014-10-07,13.4835
"8365",2014-10-08,13.4089
"8366",2014-10-09,13.4332
"8367",2014-10-10,13.4786
"8368",2014-10-11,13.3789
"8369",2014-10-12,13.3789
"8370",2014-10-13,13.3789
"8371",2014-10-14,13.4331
"8372",2014-10-15,13.4203
"8373",2014-10-16,13.4094
"8374",2014-10-17,13.5423
"8375",2014-10-18,13.5616
"8376",2014-10-19,13.5616
"8377",2014-10-20,13.5616
"8378",2014-10-21,13.5231
"8379",2014-10-22,13.5357
"8380",2014-10-23,13.4989
"8381",2014-10-24,13.5559
"8382",2014-10-25,13.5288
"8383",2014-10-26,13.5288
"8384",2014-10-27,13.5288
"8385",2014-10-28,13.5263
"8386",2014-10-29,13.5701
"8387",2014-10-30,13.4843
"8388",2014-10-31,13.4239
"8389",2014-11-01,13.4316
"8390",2014-11-02,13.4316
"8391",2014-11-03,13.4316
"8392",2014-11-04,13.4773
"8393",2014-11-05,13.5503
"8394",2014-11-06,13.5925
"8395",2014-11-07,13.607
"8396",2014-11-08,13.6173
"8397",2014-11-09,13.6173
"8398",2014-11-10,13.6173
"8399",2014-11-11,13.5573
"8400",2014-11-12,13.5528
"8401",2014-11-13,13.5874
"8402",2014-11-14,13.5613
"8403",2014-11-15,13.5995
"8404",2014-11-16,13.5995
"8405",2014-11-17,13.5995
"8406",2014-11-18,13.5995
"8407",2014-11-19,13.5348
"8408",2014-11-20,13.5445
"8409",2014-11-21,13.6146
"8410",2014-11-22,13.6115
"8411",2014-11-23,13.6115
"8412",2014-11-24,13.6115
"8413",2014-11-25,13.6152
"8414",2014-11-26,13.6374
"8415",2014-11-27,13.642
"8416",2014-11-28,13.7219
"8417",2014-11-29,13.7667
"8418",2014-11-30,13.7667
"8419",2014-12-01,13.7667
"8420",2014-12-02,13.8965
"8421",2014-12-03,13.9262
"8422",2014-12-04,14.076
"8423",2014-12-05,14.0918
"8424",2014-12-06,14.1165
"8425",2014-12-07,14.1165
"8426",2014-12-08,14.1165
"8427",2014-12-09,14.3045
"8428",2014-12-10,14.4042
"8429",2014-12-11,14.3674
"8430",2014-12-12,14.5181
"8431",2014-12-13,14.5181
"8432",2014-12-14,14.5181
"8433",2014-12-15,14.5181
"8434",2014-12-16,14.6648
"8435",2014-12-17,14.7853
"8436",2014-12-18,14.7499
"8437",2014-12-19,14.6028
"8438",2014-12-20,14.5562
"8439",2014-12-21,14.5562
"8440",2014-12-22,14.5562
"8441",2014-12-23,14.6378
"8442",2014-12-24,14.6359
"8443",2014-12-25,14.7008
"8444",2014-12-26,14.7008
"8445",2014-12-27,14.7429
"8446",2014-12-28,14.7429
"8447",2014-12-29,14.7429
"8448",2014-12-30,14.6955
"8449",2014-12-31,14.718
"8450",2015-01-01,14.7348
"8451",2015-01-02,14.7348
"8452",2015-01-03,14.7414
"8453",2015-01-04,14.7414
"8454",2015-01-05,14.7414
"8455",2015-01-06,14.829
"8456",2015-01-07,14.9469
"8457",2015-01-08,14.8479
"8458",2015-01-09,14.7936
"8459",2015-01-10,14.6274
"8460",2015-01-11,14.6274
"8461",2015-01-12,14.6274
"8462",2015-01-13,14.5804
"8463",2015-01-14,14.6398
"8464",2015-01-15,14.5559
"8465",2015-01-16,14.5644
"8466",2015-01-17,14.5821
"8467",2015-01-18,14.5821
"8468",2015-01-19,14.5821
"8469",2015-01-20,14.6223
"8470",2015-01-21,14.6524
"8471",2015-01-22,14.6484
"8472",2015-01-23,14.6983
"8473",2015-01-24,14.612
"8474",2015-01-25,14.612
"8475",2015-01-26,14.612
"8476",2015-01-27,14.6499
"8477",2015-01-28,14.5887
"8478",2015-01-29,14.5872
"8479",2015-01-30,14.6878
"8480",2015-01-31,14.8414
"8481",2015-02-01,14.8414
"8482",2015-02-02,14.8414
"8483",2015-02-03,14.8414
"8484",2015-02-04,14.9885
"8485",2015-02-05,14.7566
"8486",2015-02-06,14.8011
"8487",2015-02-07,14.7548
"8488",2015-02-08,14.7548
"8489",2015-02-09,14.7548
"8490",2015-02-10,14.9024
"8491",2015-02-11,14.8014
"8492",2015-02-12,14.9309
"8493",2015-02-13,15.1099
"8494",2015-02-14,14.9167
"8495",2015-02-15,14.9167
"8496",2015-02-16,14.9167
"8497",2015-02-17,14.8605
"8498",2015-02-18,14.8979
"8499",2015-02-19,14.8971
"8500",2015-02-20,14.9473
"8501",2015-02-21,14.9583
"8502",2015-02-22,14.9583
"8503",2015-02-23,14.9583
"8504",2015-02-24,15.0757
"8505",2015-02-25,15.0832
"8506",2015-02-26,14.9712
"8507",2015-02-27,14.9228
"8508",2015-02-28,14.9624
"8509",2015-03-01,14.9624
"8510",2015-03-02,14.9624
"8511",2015-03-03,14.9553
"8512",2015-03-04,14.9862
"8513",2015-03-05,14.9544
"8514",2015-03-06,15.0756
"8515",2015-03-07,15.1686
"8516",2015-03-08,15.1686
"8517",2015-03-09,15.1686
"8518",2015-03-10,15.4445
"8519",2015-03-11,15.4544
"8520",2015-03-12,15.5837
"8521",2015-03-13,15.4455
"8522",2015-03-14,15.4003
"8523",2015-03-15,15.4003
"8524",2015-03-16,15.4003
"8525",2015-03-17,15.4003
"8526",2015-03-18,15.4892
"8527",2015-03-19,15.4271
"8528",2015-03-20,15.4192
"8529",2015-03-21,15.296
"8530",2015-03-22,15.296
"8531",2015-03-23,15.296
"8532",2015-03-24,15.0317
"8533",2015-03-25,14.9644
"8534",2015-03-26,14.9347
"8535",2015-03-27,14.9524
"8536",2015-03-28,15.1056
"8537",2015-03-29,15.1056
"8538",2015-03-30,15.1056
"8539",2015-03-31,15.1542
"8540",2015-04-01,15.2427
"8541",2015-04-02,15.2647
"8542",2015-04-03,15.2647
"8543",2015-04-04,15.2647
"8544",2015-04-05,15.2647
"8545",2015-04-06,15.2647
"8546",2015-04-07,15.1206
"8547",2015-04-08,14.8003
"8548",2015-04-09,14.9039
"8549",2015-04-10,14.9072
"8550",2015-04-11,15.0554
"8551",2015-04-12,15.0554
"8552",2015-04-13,15.0554
"8553",2015-04-14,15.1706
"8554",2015-04-15,15.2947
"8555",2015-04-16,15.2339
"8556",2015-04-17,15.3891
"8557",2015-04-18,15.2455
"8558",2015-04-19,15.2455
"8559",2015-04-20,15.2455
"8560",2015-04-21,15.3128
"8561",2015-04-22,15.3973
"8562",2015-04-23,15.3837
"8563",2015-04-24,15.4518
"8564",2015-04-25,15.3539
"8565",2015-04-26,15.3539
"8566",2015-04-27,15.3539
"8567",2015-04-28,15.3834
"8568",2015-04-29,15.3213
"8569",2015-04-30,15.2225
"8570",2015-05-01,15.2043
"8571",2015-05-02,15.2043
"8572",2015-05-03,15.2043
"8573",2015-05-04,15.2043
"8574",2015-05-05,15.3714
"8575",2015-05-06,15.494
"8576",2015-05-07,15.3225
"8577",2015-05-08,15.2825
"8578",2015-05-09,15.3397
"8579",2015-05-10,15.3397
"8580",2015-05-11,15.3397
"8581",2015-05-12,15.1424
"8582",2015-05-13,15.2624
"8583",2015-05-14,15.3211
"8584",2015-05-15,15.2213
"8585",2015-05-16,15.1235
"8586",2015-05-17,15.1235
"8587",2015-05-18,15.1235
"8588",2015-05-19,15.0225
"8589",2015-05-20,15.12
"8590",2015-05-21,15.2008
"8591",2015-05-22,15.212
"8592",2015-05-23,15.2326
"8593",2015-05-24,15.2326
"8594",2015-05-25,15.2326
"8595",2015-05-26,15.2918
"8596",2015-05-27,15.2635
"8597",2015-05-28,15.3235
"8598",2015-05-29,15.3581
"8599",2015-05-30,15.3737
"8600",2015-05-31,15.3737
"8601",2015-06-01,15.3737
"8602",2015-06-02,15.3815
"8603",2015-06-03,15.4845
"8604",2015-06-04,15.4128
"8605",2015-06-05,15.4833
"8606",2015-06-06,15.5347
"8607",2015-06-07,15.5347
"8608",2015-06-08,15.5347
"8609",2015-06-09,15.6958
"8610",2015-06-10,15.6715
"8611",2015-06-11,15.5645
"8612",2015-06-12,15.4779
"8613",2015-06-13,15.4409
"8614",2015-06-14,15.4409
"8615",2015-06-15,15.4409
"8616",2015-06-16,15.4129
"8617",2015-06-17,15.4327
"8618",2015-06-18,15.4192
"8619",2015-06-19,15.4199
"8620",2015-06-20,15.2828
"8621",2015-06-21,15.2828
"8622",2015-06-22,15.2828
"8623",2015-06-23,15.3274
"8624",2015-06-24,15.3072
"8625",2015-06-25,15.4088
"8626",2015-06-26,15.4555
"8627",2015-06-27,15.4816
"8628",2015-06-28,15.4816
"8629",2015-06-29,15.4816
"8630",2015-06-30,15.5676
"8631",2015-07-01,15.6599
"8632",2015-07-02,15.6854
"8633",2015-07-03,15.7829
"8634",2015-07-04,15.6821
"8635",2015-07-05,15.6821
"8636",2015-07-06,15.6821
"8637",2015-07-07,15.6918
"8638",2015-07-08,15.753
"8639",2015-07-09,15.8281
"8640",2015-07-10,15.8174
"8641",2015-07-11,15.7856
"8642",2015-07-12,15.7856
"8643",2015-07-13,15.7856
"8644",2015-07-14,15.7329
"8645",2015-07-15,15.7404
"8646",2015-07-16,15.6728
"8647",2015-07-17,15.747
"8648",2015-07-18,15.8014
"8649",2015-07-19,15.8014
"8650",2015-07-20,15.8014
"8651",2015-07-21,15.9121
"8652",2015-07-22,15.9856
"8653",2015-07-23,15.9728
"8654",2015-07-24,16.095
"8655",2015-07-25,16.0988
"8656",2015-07-26,16.0988
"8657",2015-07-27,16.0988
"8658",2015-07-28,16.2364
"8659",2015-07-29,16.2681
"8660",2015-07-30,16.2638
"8661",2015-07-31,16.214
"8662",2015-08-01,16.4512
"8663",2015-08-02,16.4512
"8664",2015-08-03,16.4512
"8665",2015-08-04,16.0772
"8666",2015-08-05,16.1129
"8667",2015-08-06,16.1736
"8668",2015-08-07,16.3762
"8669",2015-08-08,16.3533
"8670",2015-08-09,16.3533
"8671",2015-08-10,16.3533
"8672",2015-08-11,16.1645
"8673",2015-08-12,16.1652
"8674",2015-08-13,16.3241
"8675",2015-08-14,16.2976
"8676",2015-08-15,16.3541
"8677",2015-08-16,16.3541
"8678",2015-08-17,16.3541
"8679",2015-08-18,16.3658
"8680",2015-08-19,16.3993
"8681",2015-08-20,16.4317
"8682",2015-08-21,16.4908
"8683",2015-08-22,16.7182
"8684",2015-08-23,16.7182
"8685",2015-08-24,16.7182
"8686",2015-08-25,16.9171
"8687",2015-08-26,17.0975
"8688",2015-08-27,16.9859
"8689",2015-08-28,17.1065
"8690",2015-08-29,16.8863
"8691",2015-08-30,16.8863
"8692",2015-08-31,16.8863
"8693",2015-09-01,16.7684
"8694",2015-09-02,16.7829
"8695",2015-09-03,16.8692
"8696",2015-09-04,16.9444
"8697",2015-09-05,16.7918
"8698",2015-09-06,16.7918
"8699",2015-09-07,16.7918
"8700",2015-09-08,16.8454
"8701",2015-09-09,16.988
"8702",2015-09-10,16.7979
"8703",2015-09-11,16.7773
"8704",2015-09-12,16.8103
"8705",2015-09-13,16.8103
"8706",2015-09-14,16.8103
"8707",2015-09-15,16.8261
"8708",2015-09-16,16.8168
"8709",2015-09-17,16.8168
"8710",2015-09-18,16.7716
"8711",2015-09-19,16.568
"8712",2015-09-20,16.568
"8713",2015-09-21,16.568
"8714",2015-09-22,16.539
"8715",2015-09-23,16.6865
"8716",2015-09-24,16.8713
"8717",2015-09-25,17.0453
"8718",2015-09-26,17.1149
"8719",2015-09-27,17.1149
"8720",2015-09-28,17.1149
"8721",2015-09-29,16.9595
"8722",2015-09-30,17.0073
"8723",2015-10-01,17.0771
"8724",2015-10-02,16.9053
"8725",2015-10-03,16.8566
"8726",2015-10-04,16.8566
"8727",2015-10-05,16.8566
"8728",2015-10-06,16.8162
"8729",2015-10-07,16.6941
"8730",2015-10-08,16.6878
"8731",2015-10-09,16.5762
"8732",2015-10-10,16.5464
"8733",2015-10-11,16.5464
"8734",2015-10-12,16.5464
"8735",2015-10-13,16.418
"8736",2015-10-14,16.4219
"8737",2015-10-15,16.5848
"8738",2015-10-16,16.5804
"8739",2015-10-17,16.425
"8740",2015-10-18,16.425
"8741",2015-10-19,16.425
"8742",2015-10-20,16.3959
"8743",2015-10-21,16.4899
"8744",2015-10-22,16.5618
"8745",2015-10-23,16.66
"8746",2015-10-24,16.5284
"8747",2015-10-25,16.5284
"8748",2015-10-26,16.5284
"8749",2015-10-27,16.5138
"8750",2015-10-28,16.4998
"8751",2015-10-29,16.5545
"8752",2015-10-30,16.4503
"8753",2015-10-31,16.6219
"8754",2015-11-01,16.6219
"8755",2015-11-02,16.6219
"8756",2015-11-03,16.6219
"8757",2015-11-04,16.5244
"8758",2015-11-05,16.4196
"8759",2015-11-06,16.5147
"8760",2015-11-07,16.5959
"8761",2015-11-08,16.5959
"8762",2015-11-09,16.5959
"8763",2015-11-10,16.8382
"8764",2015-11-11,16.87
"8765",2015-11-12,16.7658
"8766",2015-11-13,16.7173
"8767",2015-11-14,16.7406
"8768",2015-11-15,16.7406
"8769",2015-11-16,16.7406
"8770",2015-11-17,16.7406
"8771",2015-11-18,16.7395
"8772",2015-11-19,16.757
"8773",2015-11-20,16.7636
"8774",2015-11-21,16.5748
"8775",2015-11-22,16.5748
"8776",2015-11-23,16.5748
"8777",2015-11-24,16.512
"8778",2015-11-25,16.5306
"8779",2015-11-26,16.4705
"8780",2015-11-27,16.5548
"8781",2015-11-28,16.5492
"8782",2015-11-29,16.5492
"8783",2015-11-30,16.5492
"8784",2015-12-01,16.5784
"8785",2015-12-02,16.5856
"8786",2015-12-03,16.5104
"8787",2015-12-04,16.5933
"8788",2015-12-05,16.7095
"8789",2015-12-06,16.7095
"8790",2015-12-07,16.7095
"8791",2015-12-08,16.6757
"8792",2015-12-09,16.9044
"8793",2015-12-10,17.0164
"8794",2015-12-11,17.016
"8795",2015-12-12,17.075
"8796",2015-12-13,17.075
"8797",2015-12-14,17.075
"8798",2015-12-15,17.3592
"8799",2015-12-16,17.3776
"8800",2015-12-17,17.1529
"8801",2015-12-18,17.136
"8802",2015-12-19,17.1
"8803",2015-12-20,17.1
"8804",2015-12-21,17.1
"8805",2015-12-22,17.0139
"8806",2015-12-23,17.1034
"8807",2015-12-24,17.1847
"8808",2015-12-25,17.1953
"8809",2015-12-26,17.1953
"8810",2015-12-27,17.1953
"8811",2015-12-28,17.1953
"8812",2015-12-29,17.276
"8813",2015-12-30,17.271
"8814",2015-12-31,17.2065
"8815",2016-01-01,17.3398
"8816",2016-01-02,17.3398
"8817",2016-01-03,17.3398
"8818",2016-01-04,17.3398
"8819",2016-01-05,17.2487
"8820",2016-01-06,17.3529
"8821",2016-01-07,17.3456
"8822",2016-01-08,17.4411
"8823",2016-01-09,17.6568
"8824",2016-01-10,17.6568
"8825",2016-01-11,17.6568
"8826",2016-01-12,17.9283
"8827",2016-01-13,17.9304
"8828",2016-01-14,17.9119
"8829",2016-01-15,17.85
"8830",2016-01-16,17.9121
"8831",2016-01-17,17.9121
